storetype,id,lat,lon,year
high_end_liq,012800,37.799143,-122.435915,2013
high_end_liq,021400,37.751421,-122.432096,2013
high_end_liq,012302,37.78767,-122.413236,2013
high_end_groc,010700,37.797405,-122.408583,2013
liq,017601,37.78311,-122.40291100000002,2013
liq,061200,37.736302,-122.390249,2013
high_end_liq,031201,37.724418,-122.458732,2013
high_end_groc,010200,37.806568,-122.42138,2013
high_end_groc,021100,37.753553,-122.434294,2013
low_end_groc,015801,37.78057,-122.438988,2013
low_end_groc,030201,37.763836,-122.471152,2013
low_end_groc,030201,37.763836,-122.471152,2013
groc,061200,37.734597,-122.390848,2013
low_end_groc,011800,37.793762,-122.404666,2013
high_end_liq,012402,37.783039,-122.417491,2013
high_end_groc,045100,37.777434,-122.459732,2013
high_end_liq,010100,37.807573,-122.415677,2013
high_end_groc,015200,37.786533,-122.42986,2013
low_end_groc,012201,37.787192,-122.416996,2013
high_end_groc,015200,37.786898,-122.42696399999998,2013
low_end_groc,025401,37.737286,-122.424046,2013
high_end_groc,022702,37.762733,-122.393957,2013
low_end_groc,012201,37.786498,-122.415008,2013
high_end_groc,047901,37.772309,-122.509972,2013
high_end_groc,015900,37.782557,-122.430887,2013
high_end_groc,017700,37.765632,-122.410113,2013
high_end_groc,020300,37.768701,-122.427535,2013
low_end_groc,025702,37.727907,-122.403718,2013
low_end_liq,017802,37.779841,-122.402867,2013
groc,012401,37.782802,-122.41406,2013
high_end_liq,022702,37.762571,-122.396724,2013
low_end_groc,020900,37.751493,-122.418372,2013
low_end_groc,025100,37.74306,-122.405338,2013
high_end_groc,011902,37.78990200000001,-122.410845,2013
high_end_groc,021400,37.751602,-122.428545,2013
high_end_liq,012202,37.786076,-122.418328,2013
low_end_groc,020800,37.760119,-122.418101,2013
low_end_groc,010200,37.805495,-122.422167,2013
high_end_liq,061500,37.794211,-122.39443,2013
liq,026004,37.717596,-122.433667,2013
high_end_groc,010700,37.796549,-122.409696,2013
low_end_groc,031201,37.721824,-122.461721,2013
liq,011700,37.791412,-122.400806,2013
low_end_groc,015802,37.777427,-122.438343,2013
high_end_groc,015300,37.786292,-122.435018,2013
low_end_liq,011700,37.793905,-122.396506,2013
high_end_liq,030400,37.743126,-122.474143,2013
high_end_liq,018000,37.77785,-122.395932,2013
high_end_groc,022903,37.752805,-122.40909,2013
high_end_liq,012902,37.800216,-122.432726,2013
high_end_groc,016400,37.776806,-122.43822,2013
high_end_groc,022902,37.754272,-122.411265,2013
high_end_groc,012501,37.78429600000001,-122.409797,2013
high_end_liq,022903,37.749604,-122.408824,2013
high_end_liq,012800,37.799377,-122.441023,2013
low_end_groc,012202,37.784584,-122.417802,2013
low_end_groc,010700,37.796602,-122.410102,2013
high_end_groc,010900,37.79649600000001,-122.421901,2013
groc,010900,37.79649600000001,-122.421901,2013
high_end_groc,012302,37.787595,-122.413828,2013
high_end_liq,017601,37.781204,-122.411608,2013
low_end_groc,015900,37.78385,-122.432824,2013
high_end_liq,011700,37.79075,-122.404048,2013
high_end_groc,013400,37.788125,-122.44216000000002,2013
high_end_groc,020300,37.768651,-122.427347,2013
low_end_groc,030800,37.740366,-122.466378,2013
low_end_groc,035400,37.741879,-122.502307,2013
low_end_groc,025702,37.727774,-122.403664,2013
liq,060700,37.769163,-122.403954,2013
high_end_groc,010800,37.795878,-122.415012,2013
high_end_liq,042700,37.782011,-122.48488,2013
low_end_liq,031100,37.731511,-122.445378,2013
liq,023200,37.729301,-122.389323,2013
high_end_groc,400300,37.844757,-122.251826,2013
high_end_groc,061500,37.792119,-122.397791,2013
high_end_groc,012902,37.798437,-122.43241299999998,2013
high_end_groc,045100,37.775626,-122.458485,2013
high_end_groc,045100,37.775626,-122.458485,2013
high_end_liq,012800,37.800065,-122.43778799999998,2013
low_end_groc,025200,37.739211,-122.417987,2013
groc,017802,37.779269,-122.404666,2013
high_end_groc,010100,37.807166,-122.416592,2013
high_end_groc,015500,37.785551,-122.430082,2013
high_end_groc,023400,37.721082,-122.391226,2013
low_end_groc,030101,37.766367,-122.452974,2013
high_end_groc,020700,37.760036,-122.4236,2013
high_end_groc,011902,37.789953,-122.410439,2013
high_end_groc,022903,37.752825,-122.408693,2013
low_end_groc,020800,37.757029,-122.418899,2013
high_end_groc,013000,37.799043,-122.427627,2013
high_end_liq,016600,37.770457,-122.443395,2013
low_end_groc,015500,37.784074,-122.441566,2013
high_end_groc,012402,37.780837,-122.414388,2013
high_end_liq,021100,37.755012,-122.425834,2013
liq,010500,37.794664,-122.399656,2013
high_end_liq,010100,37.803842,-122.415258,2013
high_end_groc,025702,37.730572,-122.404819,2013
high_end_groc,013101,37.794526,-122.425518,2013
low_end_groc,016400,37.774782,-122.437723,2013
high_end_groc,010900,37.798983,-122.419025,2013
low_end_groc,025702,37.725329,-122.40266,2013
groc,017601,37.780031,-122.407546,2013
low_end_groc,012000,37.788386,-122.415251,2013
low_end_groc,012401,37.783543,-122.415719,2013
low_end_groc,022801,37.757358,-122.4136,2013
low_end_liq,031201,37.724383,-122.458562,2013
high_end_groc,018000,37.780951,-122.395401,2013
high_end_liq,013300,37.788223,-122.446641,2013
high_end_liq,042601,37.780397,-122.479611,2013
low_end_groc,016900,37.767722,-122.429253,2013
low_end_groc,026302,37.713401,-122.436383,2013
low_end_groc,011901,37.79047,-122.413931,2013
low_end_groc,025403,37.735763,-122.424565,2013
high_end_groc,010600,37.799874,-122.40744,2013
high_end_groc,010200,37.805393,-122.422944,2013
low_end_groc,012401,37.782802,-122.41406,2013
high_end_groc,025100,37.747453,-122.409841,2013
groc,010200,37.805362,-122.423684,2013
high_end_groc,010700,37.797747,-122.40764,2013
high_end_groc,026301,37.71514000000001,-122.442068,2013
low_end_groc,012401,37.783721,-122.414316,2013
high_end_groc,030800,37.739975,-122.466636,2013
high_end_groc,011100,37.790724,-122.419512,2013
low_end_groc,031201,37.721851,-122.454959,2013
high_end_groc,010400,37.802869,-122.413892,2013
high_end_groc,012302,37.786554,-122.414555,2013
low_end_groc,016500,37.774363,-122.44276200000002,2013
high_end_liq,026100,37.714584,-122.44266,2013
low_end_groc,022901,37.752505,-122.414084,2013
high_end_liq,011100,37.789723,-122.420519,2013
low_end_groc,016700,37.771715,-122.433505,2013
low_end_liq,016600,37.769507,-122.450707,2013
low_end_groc,025600,37.729023,-122.419712,2013
high_end_groc,021800,37.739617,-122.425609,2013
high_end_groc,061500,37.781638,-122.396218,2013
low_end_groc,012301,37.784674,-122.414365,2013
high_end_liq,020600,37.759762,-122.434886,2013
high_end_liq,025200,37.738985,-122.415664,2013
high_end_groc,016801,37.772076,-122.430706,2013
high_end_groc,023001,37.736492,-122.398432,2013
low_end_groc,011300,37.796017,-122.40831,2013
low_end_groc,040200,37.782918,-122.465329,2013
high_end_liq,012800,37.798507,-122.446997,2013
high_end_liq,012302,37.787159,-122.40982,2013
low_end_groc,020100,37.765016,-122.420155,2013
low_end_groc,017601,37.776223,-122.41472,2013
high_end_groc,011300,37.795745,-122.408866,2013
high_end_liq,030900,37.729637,-122.46866,2013
high_end_groc,020600,37.76138,-122.435044,2013
high_end_groc,013300,37.7867,-122.451415,2013
low_end_groc,061500,37.786523,-122.40171,2013
low_end_groc,047701,37.779904,-122.487389,2013
high_end_groc,026002,37.720962,-122.426812,2013
high_end_liq,040200,37.784973,-122.46473,2013
high_end_groc,021800,37.734096,-122.43399,2013
low_end_groc,025500,37.728658,-122.431377,2013
high_end_groc,030101,37.765126,-122.459953,2013
low_end_groc,010700,37.797422,-122.408586,2013
low_end_groc,032801,37.748429,-122.478235,2013
low_end_groc,012302,37.785801,-122.412983,2013
high_end_liq,011000,37.792865,-122.421166,2013
low_end_groc,045200,37.780748,-122.468823,2013
low_end_groc,025500,37.733529,-122.428089,2013
groc,012401,37.782985,-122.414099,2013
high_end_liq,010100,37.807015,-122.417771,2013
low_end_groc,025600,37.73070300000001,-122.429332,2013
high_end_liq,020300,37.767731,-122.428533,2013
low_end_groc,012502,37.783843,-122.413323,2013
low_end_groc,045200,37.780674,-122.47051100000002,2013
low_end_groc,025300,37.74130200000001,-122.422654,2013
high_end_groc,012000,37.788203,-122.416657,2013
high_end_groc,016900,37.768919,-122.429084,2013
groc,011902,37.791227,-122.407925,2013
high_end_groc,017601,37.784972,-122.406844,2013
low_end_liq,022901,37.752573,-122.412942,2013
groc,061500,37.784656,-122.391553,2013
low_end_groc,047600,37.780292,-122.47886,2013
low_end_groc,012100,37.789156,-122.409281,2013
liq,012100,37.789191,-122.409017,2013
low_end_liq,012501,37.783286,-122.410267,2013
low_end_liq,012501,37.783302,-122.410144,2013
low_end_groc,020700,37.761512,-122.424701,2013
low_end_groc,023200,37.730545,-122.392098,2013
high_end_groc,042700,37.782016,-122.492406,2013
high_end_groc,012401,37.783111,-122.414125,2013
low_end_groc,020700,37.759818,-122.423579,2013
low_end_groc,012201,37.786315,-122.416466,2013
liq,023103,37.732533,-122.376681,2013
low_end_liq,061500,37.782483,-122.392898,2013
high_end_groc,061500,37.784111,-122.38923,2013
high_end_groc,010900,37.796831,-122.423714,2013
high_end_liq,061500,37.787333,-122.403365,2013
low_end_groc,020200,37.766406,-122.424302,2013
high_end_groc,022704,37.764136,-122.402518,2013
high_end_liq,021400,37.751553,-122.429893,2013
high_end_liq,026100,37.717016,-122.440606,2013
high_end_groc,010600,37.800049,-122.405865,2013
high_end_groc,016802,37.773988,-122.423202,2013
low_end_groc,012301,37.784871,-122.412795,2013
low_end_groc,040100,37.783039,-122.462697,2013
low_end_groc,020100,37.765999,-122.419757,2013
high_end_liq,026100,37.722478,-122.436479,2013
liq,042601,37.782245,-122.47976,2013
high_end_groc,042700,37.782033,-122.484399,2013
high_end_groc,045200,37.779,-122.46645,2013
high_end_groc,011100,37.791692,-122.41924,2013
low_end_groc,033000,37.742884,-122.479261,2013
low_end_groc,026200,37.712092,-122.451984,2013
high_end_liq,980900,37.74483,-122.404162,2013
high_end_liq,015600,37.78134,-122.455917,2013
high_end_groc,980900,37.741875,-122.406026,2013
high_end_groc,040200,37.78180800000001,-122.465419,2013
high_end_liq,060502,37.70845300000001,-122.420336,2013
low_end_groc,025300,37.742366,-122.421963,2013
low_end_groc,013000,37.796791,-122.430376,2013
groc,015900,37.782274,-122.427469,2013
low_end_groc,026302,37.709849,-122.445541,2013
high_end_groc,013200,37.792575,-122.434596,2013
low_end_liq,017102,37.76601,-122.45001299999998,2013
low_end_liq,030202,37.761923,-122.466158,2013
liq,061200,37.737091,-122.389975,2013
high_end_groc,035202,37.760514,-122.504105,2013
high_end_groc,018000,37.770594,-122.40766200000002,2013
high_end_groc,015400,37.783441,-122.44725,2013
high_end_groc,010100,37.805591,-122.413814,2013
high_end_groc,033201,37.726932,-122.47621,2013
high_end_groc,011100,37.791183,-122.417443,2013
high_end_groc,011300,37.794051,-122.407909,2013
high_end_groc,040100,37.783046,-122.462544,2013
high_end_groc,010900,37.797267,-122.422059,2013
high_end_groc,061400,37.754812,-122.397916,2013
low_end_groc,035400,37.74175200000001,-122.505238,2013
high_end_groc,015400,37.78655,-122.452006,2013
low_end_groc,035201,37.752991,-122.504811,2013
high_end_groc,061100,37.796647,-122.406787,2013
low_end_groc,061500,37.788288,-122.400147,2013
groc,010600,37.799343,-122.406247,2013
low_end_groc,047801,37.775914,-122.492852,2013
low_end_groc,010700,37.796769,-122.407952,2013
high_end_liq,061200,37.73801,-122.389665,2013
high_end_groc,012000,37.787291,-122.420024,2013
low_end_groc,025500,37.724435,-122.434998,2013
low_end_groc,022902,37.752677,-122.411222,2013
low_end_groc,040301,39.127781,-121.549044,2013
low_end_liq,061500,37.787286,-122.403309,2013
low_end_liq,011700,37.79254,-122.401046,2013
low_end_groc,016500,37.77413,-122.444646,2013
high_end_groc,021300,37.748513,-122.433826,2013
high_end_groc,017801,37.781168,-122.400101,2013
high_end_groc,013102,37.79023400000001,-122.423423,2013
high_end_groc,021400,37.751497,-122.430832,2013
high_end_groc,980300,37.769401,-122.453591,2013
high_end_groc,031201,37.723637,-122.455027,2013
high_end_groc,020300,37.768651,-122.427347,2013
low_end_groc,015700,37.776206,-122.443308,2013
low_end_groc,021000,37.752059,-122.422928,2013
low_end_groc,031201,37.721824,-122.461721,2013
high_end_groc,025200,37.746734,-122.413534,2013
high_end_groc,025200,37.7389,-122.414467,2013
low_end_groc,061100,37.795406,-122.406531,2014
low_end_groc,010300,37.80005,-122.412481,2014
high_end_groc,020100,37.773284,-122.42147,2014
low_end_liq,032902,37.753652,-122.489976,2014
high_end_groc,010700,37.797339,-122.408571,2014
high_end_groc,013400,37.788995,-122.440631,2014
high_end_liq,013500,37.789938,-122.434056,2014
high_end_groc,020600,37.759436,-122.432716,2014
low_end_groc,020200,37.763177,-122.423895,2014
high_end_groc,012302,37.78787,-122.411712,2014
high_end_liq,011000,37.79504,-122.421452,2014
low_end_groc,021000,37.755187,-122.42096,2014
high_end_groc,016400,37.773005,-122.439115,2014
high_end_groc,016400,37.773005,-122.439115,2014
high_end_groc,016400,37.773005,-122.439115,2014
high_end_groc,010500,37.797051,-122.398626,2014
high_end_groc,031100,37.731511,-122.449537,2014
high_end_groc,020300,37.768701,-122.427535,2014
high_end_groc,032902,37.753724,-122.488472,2014
high_end_groc,021700,37.74384600000001,-122.438211,2014
high_end_groc,012602,37.805097,-122.43308,2014
high_end_groc,025300,37.743283,-122.421372,2014
high_end_groc,017700,37.765632,-122.410113,2014
high_end_groc,047901,37.772309,-122.509972,2014
high_end_groc,030400,37.743138,-122.473882,2014
high_end_groc,026004,37.720004,-122.438349,2014
high_end_groc,015900,37.782557,-122.430887,2014
high_end_groc,010100,37.805738,-122.412646,2014
high_end_groc,060700,37.776541,-122.393549,2014
high_end_groc,045200,37.774768,-122.464924,2014
low_end_groc,012401,37.783524,-122.415866,2014
high_end_groc,033100,37.73402100000001,-122.489525,2014
high_end_groc,015700,37.775902,-122.445783,2014
low_end_liq,013000,37.797089,-122.435505,2014
high_end_liq,011902,37.790334,-122.407492,2014
low_end_liq,012800,37.799933,-122.443155,2014
high_end_liq,026002,37.720554,-122.430593,2014
high_end_liq,012301,37.786455,-122.409738,2014
low_end_groc,032601,37.763564,-122.477389,2014
high_end_groc,017700,37.767057,-122.408221,2014
high_end_groc,020900,37.749151,-122.41815,2014
high_end_groc,011200,37.793433,-122.412831,2014
high_end_groc,011901,37.789557,-122.413575,2014
low_end_liq,020200,37.769492,-122.42234,2014
low_end_groc,016900,37.765733,-122.433289,2014
low_end_groc,017700,37.769158,-122.415646,2014
high_end_groc,025500,37.726857,-122.441515,2014
low_end_liq,022600,37.757918,-122.388868,2014
low_end_liq,017601,37.781242,-122.40906,2014
high_end_groc,021500,37.74560200000001,-122.426844,2014
high_end_liq,030400,37.74335900000001,-122.468651,2014
high_end_groc,021500,37.745164,-122.426801,2014
low_end_groc,025500,37.728906,-122.440084,2014
high_end_liq,020300,37.767731,-122.428533,2014
low_end_liq,016400,37.776351,-122.439797,2014
high_end_liq,022801,37.759197,-122.409774,2014
high_end_liq,030202,37.761971,-122.465092,2014
low_end_liq,012700,37.800189,-122.44119,2014
high_end_groc,010400,37.803036,-122.409716,2014
low_end_groc,017601,37.780283,-122.40786,2014
low_end_liq,012800,37.798545,-122.445965,2014
groc,023200,37.726197,-122.386615,2014
low_end_liq,061500,37.783509,-122.389986,2014
high_end_groc,061500,37.791336,-122.392471,2014
high_end_groc,010500,37.803625,-122.403278,2014
low_end_liq,012501,37.783251,-122.410532,2014
high_end_groc,047701,37.780119,-122.485538,2014
high_end_groc,061400,37.754549,-122.402079,2014
low_end_liq,010600,37.798087,-122.404909,2014
high_end_groc,045200,37.775028000000006,-122.468151,2014
high_end_liq,012402,37.781471,-122.420616,2014
high_end_liq,017802,37.773939,-122.411816,2014
high_end_liq,012100,37.788995,-122.410505,2014
high_end_groc,031202,37.716231,-122.450347,2014
low_end_groc,012502,37.783934,-122.412611,2014
low_end_groc,022901,37.751049,-122.413944,2014
high_end_groc,047600,37.780393,-122.476538,2014
high_end_groc,016200,37.776543,-122.425618,2014
high_end_liq,061500,37.786984,-122.394074,2014
high_end_liq,026404,37.71183900000001,-122.415774,2014
low_end_liq,047701,37.780257,-122.4797,2014
high_end_liq,061500,37.792534,-122.394067,2014
low_end_groc,016801,37.771934,-122.431834,2014
high_end_liq,061500,37.7879,-122.401032,2014
high_end_groc,030202,37.764014,-122.466899,2014
low_end_groc,012201,37.786168,-122.417605,2014
low_end_groc,012201,37.786168,-122.417605,2014
groc,020800,37.762873,-122.419471,2014
low_end_groc,035202,37.760436,-122.505913,2014
groc,061400,37.754861,-122.3987,2014
high_end_liq,025200,37.739122,-122.417028,2014
groc,011300,37.793483,-122.407792,2014
low_end_groc,012401,37.782672,-122.415011,2014
low_end_groc,030600,37.744091,-122.453991,2014
high_end_groc,023200,37.732996,-122.39125,2014
low_end_groc,012201,37.784388,-122.416609,2014
low_end_groc,031100,37.733514,-122.434166,2014
high_end_groc,031400,37.713175,-122.458857,2014
high_end_liq,012800,37.800577,-122.438097,2014
high_end_groc,015802,37.777234,-122.438211,2014
low_end_groc,020200,37.76481,-122.423666,2014
low_end_groc,030101,37.764224,-122.462037,2014
high_end_liq,016400,37.774057,-122.437661,2014
high_end_groc,020200,37.76641,-122.422033,2014
low_end_liq,020600,37.760917,-122.434539,2014
low_end_groc,040100,37.785383,-122.461559,2014
high_end_groc,016900,37.768205,-122.429016,2014
low_end_groc,016100,37.780822,-122.432213,2014
high_end_liq,010900,37.797518,-122.422108,2014
high_end_groc,022702,37.76,-122.39682,2014
high_end_groc,025200,37.73909,-122.416702,2014
high_end_liq,061500,37.785967,-122.397219,2014
high_end_groc,012302,37.786906,-122.411797,2014
high_end_liq,061500,37.784006,-122.398661,2014
high_end_groc,012800,37.80014,-122.441562,2014
low_end_groc,020800,37.761832,-122.419356,2014
low_end_liq,03603,37.545839,-120.984623,2014
high_end_liq,025702,37.727776,-122.403666,2014
high_end_groc,042601,37.78402,-122.481953,2014
low_end_groc,013000,37.798413,-122.425643,2014
high_end_groc,020300,37.76263400000001,-122.432945,2014
low_end_groc,013500,37.789863,-122.43067,2014
high_end_liq,012302,37.786408,-122.411416,2014
low_end_groc,010700,37.797752,-122.40865,2014
low_end_groc,020100,37.768334,-122.419224,2014
low_end_groc,047701,37.780092,-122.483204,2014
high_end_groc,020900,37.7491,-122.417171,2014
high_end_groc,020300,37.767241,-122.428916,2014
low_end_groc,016200,37.777573,-122.425019,2014
low_end_groc,047600,37.780561,-122.473028,2014
high_end_liq,016200,37.779676,-122.42351200000002,2014
high_end_liq,017802,37.778099,-122.403035,2014
low_end_groc,030202,37.763972,-122.468097,2014
low_end_groc,045200,37.780757,-122.468603,2014
high_end_liq,030102,37.76148,-122.449084,2014
high_end_groc,010100,37.80801,-122.417427,2014
high_end_liq,010600,37.798435,-122.407453,2014
low_end_groc,022901,37.75257,-122.412989,2014
low_end_groc,016300,37.776253,-122.427926,2014
high_end_groc,017802,37.775961,-122.408848,2014
low_end_groc,030800,37.738675,-122.468303,2014
low_end_groc,020200,37.764874,-122.422667,2014
high_end_groc,020500,37.762598,-122.43538999999998,2014
low_end_groc,042601,37.784174,-122.478601,2014
high_end_groc,017601,37.776346,-122.411768,2014
high_end_liq,011000,37.795464,-122.418303,2014
low_end_groc,020900,37.750416,-122.418268,2014
low_end_groc,020900,37.749044,-122.41814,2014
high_end_groc,025401,37.739359,-122.418742,2014
low_end_liq,023400,37.72195900000001,-122.39305,2014
low_end_groc,016700,37.773293,-122.436119,2014
high_end_groc,022702,37.762625,-122.395809,2014
groc,011000,37.795223,-122.418255,2014
low_end_liq,022901,37.752439,-122.415175,2014
low_end_groc,020900,37.748924,-122.418128,2014
high_end_groc,020600,37.757699,-122.434695,2014
high_end_groc,011902,37.790673,-122.412259,2014
low_end_groc,061500,37.789495,-122.40111,2014
low_end_groc,047701,37.780147,-122.482069,2014
high_end_liq,030202,37.763998,-122.467391,2014
low_end_groc,022600,37.759573,-122.388374,2014
low_end_liq,011700,37.789149,-122.408557,2014
high_end_groc,013200,37.792472,-122.434576,2014
liq,011700,37.793425,-122.4029,2014
low_end_groc,015100,37.78865,-122.423678,2014
high_end_groc,020200,37.770968,-122.42446,2014
low_end_groc,012401,37.781859,-122.415559,2014
low_end_groc,016300,37.774211,-122.430883,2014
low_end_groc,015900,37.783076,-122.432666,2014
high_end_groc,015700,37.782275,-122.446817,2014
groc,011300,37.794187,-122.40793700000002,2014
groc,020200,37.767887,-122.422186,2014
low_end_groc,025702,37.731859,-122.405354,2014
low_end_groc,016300,37.775529,-122.431155,2014
groc,012501,37.784306,-122.409714,2014
low_end_groc,017802,37.779538,-122.406928,2014
low_end_groc,032601,37.763532,-122.478204,2014
high_end_groc,030600,37.74505900000001,-122.452481,2014
high_end_groc,020500,37.760809,-122.436422,2014
high_end_liq,013500,37.788857,-122.434245,2014
low_end_groc,040100,37.782997,-122.46358,2014
high_end_groc,016000,37.782675,-122.422538,2014
low_end_groc,032601,37.763277,-122.483849,2014
low_end_groc,012201,37.785199,-122.417686,2014
high_end_liq,022903,37.751565,-122.406259,2014
low_end_liq,031302,37.714255,-122.469395,2014
low_end_groc,011100,37.792038,-122.415924,2014
high_end_liq,012302,37.785996,-122.411412,2014
low_end_groc,010700,37.798299,-122.408763,2014
high_end_liq,026004,37.721561,-122.437166,2014
low_end_liq,011700,37.789622,-122.407011,2014
low_end_groc,011300,37.79413,-122.407926,2014
low_end_liq,032901,37.742431,-122.489792,2014
low_end_groc,061100,37.7943,-122.406032,2014
low_end_groc,012000,37.787786,-122.41989,2014
groc,010700,37.798495,-122.409504,2014
groc,011300,37.796405,-122.408387,2014
high_end_groc,025200,37.746734,-122.413534,2014
high_end_groc,025200,37.7389,-122.414467,2014
groc,011300,37.79531,-122.409838,2014
low_end_groc,025500,37.725542,-122.434162,2014
high_end_liq,061200,37.735633,-122.390493,2014
high_end_groc,061500,37.782764,-122.393242,2014
low_end_groc,012202,37.785855,-122.419735,2014
low_end_liq,026200,37.71262,-122.444755,2014
high_end_groc,016300,37.774413,-122.427359,2014
low_end_liq,035400,37.735472,-122.501747,2014
high_end_groc,016600,37.769917,-122.447559,2014
high_end_liq,035300,37.738221,-122.500629,2014
high_end_liq,035201,37.753001,-122.504593,2014
groc,017601,37.781901,-122.409882,2014
high_end_groc,011100,37.789191,-122.422175,2014
high_end_liq,011700,37.789497,-122.406359,2014
low_end_groc,022702,37.759966,-122.397425,2014
low_end_groc,020100,37.765075,-122.41913999999998,2014
low_end_groc,010700,37.798542,-122.410526,2014
high_end_groc,016700,37.771248,-122.437211,2014
high_end_liq,022600,37.757813,-122.390199,2014
low_end_groc,032601,37.763429,-122.480548,2014
low_end_groc,020800,37.756368,-122.418836,2014
low_end_groc,010700,37.797411,-122.408584,2014
high_end_groc,020900,37.752108,-122.420662,2014
groc,07019,38.653517,-121.487746,2014
low_end_groc,022802,37.756017,-122.4067,2014
high_end_liq,017601,37.783419,-122.407362,2014
high_end_groc,015300,37.785685,-122.436594,2014
high_end_liq,011100,37.790043,-122.417212,2014
low_end_groc,010700,37.796726,-122.408451,2014
high_end_groc,010700,37.798534,-122.409179,2014
liq,980900,37.740583,-122.402003,2014
high_end_groc,012800,37.797849,-122.445828,2014
high_end_groc,020100,37.763468,-122.419532,2014
low_end_groc,015400,37.784784,-122.443474,2014
low_end_groc,010600,37.800425,-122.407551,2014
low_end_groc,011100,37.790339,-122.420643,2014
high_end_liq,020500,37.759281,-122.435047,2014
low_end_liq,025701,37.732316,-122.406009,2014
groc,010700,37.79721,-122.408545,2014
low_end_groc,040200,37.782846,-122.466843,2014
low_end_groc,040200,37.782838,-122.467022,2014
high_end_groc,022903,37.752872,-122.408008,2014
high_end_liq,015400,37.78671,-122.450797,2014
low_end_groc,035300,37.738366,-122.497285,2014
high_end_groc,015802,37.777376,-122.441675,2014
low_end_groc,040200,37.782874,-122.466228,2014
high_end_liq,010700,37.800196,-122.410133,2014
high_end_liq,013200,37.792709,-122.432951,2014
low_end_liq,012401,37.783728,-122.414256,2014
low_end_groc,017102,37.764387,-122.452537,2014
high_end_liq,032801,37.742986,-122.477393,2014
low_end_groc,010700,37.79699,-122.408502,2014
low_end_groc,035100,37.762544,-122.500274,2014
high_end_groc,016400,37.772949,-122.439104,2014
low_end_groc,025500,37.725244,-122.43438700000002,2014
low_end_groc,030202,37.760307,-122.46635,2014
low_end_groc,030202,37.760307,-122.46635,2014
high_end_liq,012800,37.799143,-122.435915,2014
high_end_liq,021400,37.751421,-122.432096,2014
high_end_liq,012302,37.78767,-122.413236,2014
high_end_groc,010700,37.797405,-122.408583,2014
liq,017601,37.78311,-122.40291100000002,2014
liq,061200,37.736302,-122.390249,2014
high_end_liq,031201,37.724418,-122.458732,2014
high_end_groc,010200,37.806568,-122.42138,2014
high_end_groc,021100,37.753553,-122.434294,2014
low_end_groc,015801,37.78057,-122.438988,2014
low_end_groc,030201,37.763836,-122.471152,2014
low_end_groc,030201,37.763836,-122.471152,2014
groc,061200,37.734597,-122.390848,2014
low_end_groc,011800,37.793762,-122.404666,2014
high_end_liq,012402,37.783039,-122.417491,2014
high_end_groc,045100,37.777434,-122.459732,2014
high_end_liq,010100,37.807573,-122.415677,2014
high_end_groc,015200,37.786533,-122.42986,2014
low_end_groc,012201,37.787192,-122.416996,2014
high_end_groc,015200,37.786898,-122.42696399999998,2014
low_end_groc,025401,37.737286,-122.424046,2014
high_end_groc,022702,37.762733,-122.393957,2014
low_end_groc,012201,37.786498,-122.415008,2014
high_end_groc,047901,37.772309,-122.509972,2014
high_end_groc,015900,37.782557,-122.430887,2014
high_end_groc,017700,37.765632,-122.410113,2014
high_end_groc,020300,37.768701,-122.427535,2014
low_end_groc,025702,37.727907,-122.403718,2014
low_end_liq,017802,37.779841,-122.402867,2014
groc,012401,37.782802,-122.41406,2014
high_end_liq,022702,37.762571,-122.396724,2014
low_end_groc,020900,37.751493,-122.418372,2014
low_end_groc,025100,37.74306,-122.405338,2014
high_end_groc,011902,37.78990200000001,-122.410845,2014
high_end_groc,021400,37.751602,-122.428545,2014
high_end_liq,012202,37.786076,-122.418328,2014
low_end_groc,020800,37.760119,-122.418101,2014
low_end_groc,010200,37.805495,-122.422167,2014
high_end_liq,061500,37.794211,-122.39443,2014
liq,026004,37.717596,-122.433667,2014
high_end_groc,010700,37.796549,-122.409696,2014
low_end_groc,031201,37.721824,-122.461721,2014
liq,011700,37.791412,-122.400806,2014
low_end_groc,015802,37.777427,-122.438343,2014
high_end_groc,015300,37.786292,-122.435018,2014
low_end_liq,011700,37.793905,-122.396506,2014
high_end_liq,030400,37.743126,-122.474143,2014
high_end_liq,018000,37.77785,-122.395932,2014
high_end_groc,022903,37.752805,-122.40909,2014
high_end_liq,012902,37.800216,-122.432726,2014
high_end_groc,016400,37.776806,-122.43822,2014
high_end_groc,022902,37.754272,-122.411265,2014
high_end_groc,012501,37.78429600000001,-122.409797,2014
high_end_liq,022903,37.749604,-122.408824,2014
high_end_liq,012800,37.799377,-122.441023,2014
low_end_groc,012202,37.784584,-122.417802,2014
low_end_groc,010700,37.796602,-122.410102,2014
high_end_groc,010900,37.79649600000001,-122.421901,2014
groc,010900,37.79649600000001,-122.421901,2014
high_end_groc,012302,37.787595,-122.413828,2014
high_end_liq,017601,37.781204,-122.411608,2014
low_end_groc,015900,37.78385,-122.432824,2014
high_end_liq,011700,37.79075,-122.404048,2014
high_end_groc,013400,37.788125,-122.44216000000002,2014
high_end_groc,020300,37.768651,-122.427347,2014
low_end_groc,030800,37.740366,-122.466378,2014
low_end_groc,035400,37.741879,-122.502307,2014
low_end_groc,025702,37.727774,-122.403664,2014
liq,060700,37.769163,-122.403954,2014
high_end_groc,010800,37.795878,-122.415012,2014
